pickup_zipcode,dropoff_zipcode,trip_time_in_secs
10119,10065,829.5185825410545
10119,10069,697.4108910891089
10119,10075,917.4699675324675
10119,10103,980.3055555555555
10119,10111,554.6594285714285
10119,10112,428.21402660217655
10119,10115,1089.1633466135459
10119,10119,287.48595180469323
10119,10128,983.5907473309609
10119,10154,692.3850427350427
10119,10165,451.1676821192053
10119,10167,634.070822731128
10119,10168,528.4912948857453
10119,10170,617.9033232628399
10119,10173,405.6953219402727
10119,10174,592.1368523949169
10119,10199,295.34069668649107
10119,10278,828.8322622107969
10119,10280,942.2562814070352
10119,10282,774.2927888792354
10119,10301,2325.3333333333335
10119,10302,2042.0
10119,10303,1354.5
10119,10304,1967.4
10119,10306,2610.0
10119,10310,2425.2
10119,10312,2691.5
10119,10314,3120.0
10119,10451,1404.6666666666667
10119,10452,1389.25
10119,10453,1559.1607142857142
10119,10454,1193.8695652173913
10119,10455,1417.92
10119,10456,1831.6666666666667
10119,10457,1564.3333333333333
10119,10458,1897.1
10119,10459,1580.357142857143
10119,10460,1683.0625
10119,10461,2125.45
10119,10462,1730.1777777777777
10119,10463,1628.9855072463768
10119,10464,1838.5
10119,10465,1751.857142857143
10119,10466,2264.2727272727275
10119,10467,1897.8064516129032
10119,10468,1668.5
10119,10469,1705.3333333333333
10119,10470,2186.7727272727275
10119,10471,1498.8148148148148
10119,10472,1858.5
10119,10473,1966.9166666666667
10119,10475,1914.142857142857
10119,10550,2449.0
10119,10580,2940.0
10119,10591,2884.0
10119,10606,2640.0
10119,10701,2760.0
10119,10704,2190.0
10119,10705,1656.7777777777778
10119,10708,1980.0
10119,10803,1966.0
10119,10954,2190.0
10119,10994,180.0
10119,11003,2100.0
10119,11004,1926.6666666666667
10119,11010,3720.0
10119,11021,1832.142857142857
10119,11023,1772.0
10119,11096,2460.0
10119,11101,1128.6342857142856
10119,11102,1250.1541218637992
10119,11103,1324.9243986254296
10119,11104,1174.2161172161173
10119,11105,1469.05
10119,11106,1144.3590909090908
10119,11109,923.4104477611941
10119,11201,1220.0855421686747
10119,11203,2219.777777777778
10119,11204,1834.9
10119,11205,1464.2827988338192
10119,11206,1432.1
10119,11207,2252.6666666666665
10119,11208,2282.5555555555557
10119,11209,1776.8080808080808
10119,11210,2154.5882352941176
10119,11211,1303.3093922651933
10119,11212,2211.235294117647
10119,11213,1881.235294117647
10119,11214,2145.1052631578946
10119,11215,1592.5235849056603
10119,11216,1676.5069444444443
10119,11217,1376.1060070671379
10119,11218,1549.6991150442477
10119,11219,1913.857142857143
10119,11220,1676.1724137931035
10119,11221,1770.4485294117646
10119,11222,1267.4033613445379
10119,11223,2015.0
10119,11224,2473.076923076923
10119,11225,1683.5263157894738
10119,11226,1772.5833333333333
10119,11228,1788.1538461538462
10119,11229,2668.0476190476193
10119,11230,1935.8636363636363
10119,11231,1402.3837209302326
10119,11232,1587.765625
10119,11233,2122.535714285714
10119,11234,2742.8571428571427
10119,11235,2368.9411764705883
10119,11236,2536.3333333333335
10119,11237,1772.0108695652175
10119,11238,1556.1526717557251
10119,11239,2335.5
10119,11351,1912.0
10119,11354,1817.888888888889
10119,11355,1811.3333333333333
10119,11356,2334.2
10119,11357,1613.7777777777778
10119,11358,1680.9166666666667
10119,11359,2109.6
10119,11360,1776.3333333333333
10119,11361,1866.0555555555557
10119,11363,1677.5
10119,11364,1681.75
10119,11365,1682.7333333333333
10119,11366,1787.2
10119,11367,1486.4444444444443
10119,11368,1814.3103448275863
10119,11369,1534.7732079905993
10119,11370,1424.287356321839
10119,11371,1420.1878850102669
10119,11372,1532.2716049382716
10119,11373,1460.0533333333333
10119,11374,1444.6923076923076
10119,11375,1502.2588235294118
10119,11377,1429.4253731343283
10119,11378,1207.9722222222222
10119,11379,1293.8857142857144
10119,11385,1919.2058823529412
10119,11411,2400.0
10119,11412,2998.0
10119,11413,1947.8
10119,11414,2256.8333333333335
10119,11415,1533.4473684210527
10119,11416,1786.5
10119,11417,1787.142857142857
10119,11418,1820.1666666666667
10119,11419,2351.4285714285716
10119,11420,2504.4285714285716
10119,11421,1815.125
10119,11422,1950.0
10119,11423,2105.5
10119,11426,2140.0
10119,11427,1740.0
10119,11428,1923.2
10119,11429,2098.6666666666665
10119,11430,2216.4277056277056
10119,11432,1766.8235294117646
10119,11433,2708.3333333333335
10119,11434,2328.0
10119,11435,1863.7142857142858
10119,11436,2155.8571428571427
10119,11509,2997.0
10119,11520,3540.0
10119,11559,2635.0
10119,11561,2564.5
10119,11581,2310.0
10119,11590,240.0
10119,11598,1980.0
10119,11691,2733.0
10119,11692,2760.0
10119,11694,2580.0
10119,11743,3216.0
10119,11753,2880.0
10119,11803,2580.0
10119,12477,1140.0
10119,12508,960.0
10119,12851,660.0
10119,12955,900.0
10119,16059,960.0
10128,7002,2160.0
10128,7020,840.0
10128,7030,2220.0
10128,7032,2760.0
10128,7088,2760.0
10128,7093,1026.0
10128,7114,2414.8596491228072
10128,7302,2230.0
10128,7310,1260.0
10128,7410,713.0
10128,7632,1380.0
10128,7670,1659.0
10128,7928,1380.0
10128,10001,1117.3992673992675
10128,10002,1012.8466666666667
10128,10003,1014.1760124610591
10128,10004,1108.4157303370787
10128,10005,1052.42
10128,10006,1287.421052631579
10128,10007,1380.8818897637796
10128,10009,876.6463068181819
10128,10010,912.9688644688645
10128,10011,1215.9515011547344
10128,10012,1231.5090361445782
10128,10013,1409.325259515571
10128,10014,1279.22024623803
10128,10016,863.6368547418967
10128,10017,678.872
10128,10018,1051.6575
10128,10019,824.9371554575524
10128,10020,838.9521912350598
10128,10021,383.9512492382693
10128,10022,584.7541988197912
10128,10023,616.0408963585434
10128,10024,448.55775352432926
10128,10025,458.75840679072803
10128,10026,466.0105448154657
10128,10027,769.7517730496454
10128,10028,268.37804471137804
10128,10029,269.20590951061865
10128,10030,758.9723756906077
10128,10031,938.0573248407643
10128,10032,1001.795744680851
10128,10033,923.0373831775701
10128,10034,1050.5744680851064
10128,10035,375.72451193058566
10128,10036,1021.375521557719
10128,10037,435.37420042643924
10128,10038,1103.718918918919
10128,10039,849.7272727272727
10128,10040,913.4626865671642
10128,10044,678.5520231213873
10128,10065,479.5428141135973
10128,10069,809.6071428571429
10128,10075,303.98501872659176
10128,10103,1051.7307692307693
10128,10111,699.3955987717502
10128,10112,823.7030878859857
10128,10115,644.5076452599388
10128,10119,1073.7770065075922
10128,10128,260.7018619934283
10128,10154,686.3467520585544
10128,10165,909.5447154471544
10128,10167,759.6131578947368
10128,10168,844.5482866043614
10128,10170,742.995670995671
10128,10173,867.3567073170732
10128,10174,755.2591623036649
10128,10199,1166.5853658536585
10128,10278,1345.7912087912089
10128,10280,1271.6142857142856
10128,10282,1336.167701863354
10128,10304,1908.0
10128,10305,2434.0
10128,10451,711.0
10128,10452,909.34375
10128,10453,1015.9285714285714
10128,10454,677.76
10128,10455,972.3333333333334
10128,10456,1044.764705882353
10128,10457,1132.1
10128,10458,1374.1333333333334
10128,10459,1023.5
10128,10460,1133.3333333333333
10128,10461,1394.3714285714286
10128,10462,1385.0294117647059
10128,10463,1131.3870967741937
10128,10464,2160.0
10128,10465,1380.8333333333333
10128,10466,1638.6666666666667
10128,10467,1351.5
10128,10468,1136.1612903225807
10128,10469,1683.5
10128,10470,1220.4545454545455
10128,10471,1315.642857142857
10128,10472,1363.53125
10128,10473,1100.0
10128,10474,920.0
10128,10475,1044.4
10128,10522,1650.0
10128,10703,1860.0
10128,10705,1176.6666666666667
10128,10706,1440.0
10128,10708,1170.0
10128,10801,1458.0
10128,11005,2633.0
10128,11101,867.9583333333334
10128,11102,966.3050847457627
10128,11103,977.7757009345794
10128,11104,946.0215053763441
10128,11105,1139.875
10128,11106,924.3333333333334
10128,11109,997.5869565217391
10128,11201,1388.142857142857
10128,11203,2508.8
10128,11204,3661.0
10128,11205,1818.125
10128,11206,1634.741935483871
10128,11207,2476.25
10128,11209,1723.6
10128,11210,2466.5
10128,11211,1445.5619047619048
10128,11213,2051.4
10128,11214,2205.3333333333335
10128,11215,1837.6304347826087
10128,11216,1595.7333333333333
10128,11217,1622.360655737705
10128,11218,1656.0
10128,11219,2560.0
10128,11220,1903.0
10128,11221,1486.25
10128,11222,1331.2235294117647
10128,11223,2013.4
10128,11224,1948.0
10128,11225,2034.8823529411766
10128,11226,1988.5714285714287
10128,11228,1800.0
10128,11229,2500.0
10128,11230,2544.0
10128,11231,1658.0689655172414
10128,11232,1764.25
10128,11233,2112.6666666666665
10128,11235,2669.0
10128,11237,1511.75
10128,11238,1789.6363636363637
10128,11351,1140.0
10128,11354,1390.0
10128,11355,1470.142857142857
10128,11356,420.0
10128,11357,1620.0
10128,11358,1656.25
10128,11360,2160.0
10128,11361,1620.0
10128,11365,1560.0
10128,11366,1680.0
10128,11367,1590.0
10128,11368,1175.0
10128,11369,1058.3636363636363
10128,11370,1209.0416666666667
10128,11371,956.3927958833619
10128,11372,1364.4166666666667
10128,11373,1274.6734693877552
10128,11374,1494.7241379310344
10128,11375,1444.25
10128,11377,1199.4166666666667
10128,11378,1410.0
10128,11379,1571.2
10128,11385,1607.5
10128,11412,2160.0
10128,11413,1800.0
10128,11414,2160.0
10128,11415,1458.7894736842106
10128,11416,1980.0
10128,11418,1933.0
10128,11420,1755.6666666666667
10128,11421,2336.3333333333335
10128,11422,1800.0
10128,11423,2290.0
10128,11430,1933.3136882129277
10128,11432,1380.0
10128,11434,1950.0
10128,11435,1797.6
10128,11436,1679.7333333333333
10128,11697,360.0
10128,11729,300.0
10128,11804,540.0
10128,11942,120.0
10128,11951,300.0
10128,12863,480.0
10154,7009,2460.0
10154,7030,1336.0
10154,7093,1080.0
10154,7094,1980.0
10154,7114,2174.778947368421
10154,7201,2220.0
10154,7302,1881.5714285714287
10154,7304,1440.0
10154,7306,1410.0
10154,7307,1095.0
10154,7310,1357.8
10154,10001,853.960591133005
10154,10002,950.7333333333333
10154,10003,644.1272605492297
10154,10004,961.4434389140272
10154,10005,959.0512820512821
10154,10006,1096.700980392157
10154,10007,1146.56
10154,10009,727.2842323651453
10154,10010,508.2933014354067
10154,10011,905.0250783699059
10154,10012,877.3222866611434
10154,10013,1194.070588235294
10154,10014,898.4268817204301
10154,10016,416.65578358208955
10154,10017,310.9300847457627
10154,10018,619.5059920106524
10154,10019,604.98670605613
10154,10020,503.8316301703163
10154,10021,412.36186540731995
10154,10022,284.853475266124
10154,10023,653.7748123436197
10154,10024,729.7347161572052
10154,10025,873.6509695290858
10154,10026,861.8079470198676
10154,10027,1030.0344827586207
10154,10028,530.0354609929078
10154,10029,651.8842592592592
10154,10030,1024.6363636363637
10154,10031,1257.0416666666667
10154,10032,1218.0
10154,10033,1148.6923076923076
10154,10034,1439.75
10154,10035,768.0344827586207
10154,10036,732.1698537682789
10154,10037,833.6376811594203
10154,10038,983.7488789237668
10154,10039,1203.6
10154,10040,1400.0588235294117
10154,10044,467.6328125
10154,10065,350.90854654327705
10154,10069,701.0428571428571
10154,10075,472.3138047138047
10154,10103,856.4090909090909
10154,10111,389.59139784946234
10154,10112,398.7403100775194
10154,10115,1116.0222222222221
10154,10119,670.8752986144291
10154,10128,554.4322960470984
10154,10154,332.52366863905326
10154,10165,449.15987460815046
10154,10167,308.75529411764705
10154,10168,328.98481012658226
10154,10170,247.7020202020202
10154,10173,475.5183486238532
10154,10174,315.61882352941177
10154,10199,676.9223300970874
10154,10278,1037.6650943396226
10154,10280,1051.1
10154,10282,1256.8953488372092
10154,10302,1980.0
10154,10305,1848.0
10154,10309,2760.0
10154,10310,1860.0
10154,10451,937.25
10154,10452,1280.25
10154,10453,1112.888888888889
10154,10454,920.0
10154,10455,1326.8333333333333
10154,10456,1281.3333333333333
10154,10457,1200.0
10154,10458,1733.0
10154,10459,1433.75
10154,10460,1140.0
10154,10461,1521.888888888889
10154,10462,1400.0
10154,10463,1325.375
10154,10465,1475.142857142857
10154,10466,1377.0
10154,10467,1524.4
10154,10468,1122.0
10154,10469,1777.4
10154,10470,1440.0
10154,10471,1397.142857142857
10154,10472,1488.0
10154,10473,3000.0
10154,10474,1020.0
10154,10475,1980.0
10154,10538,11.0
10154,10550,1920.0
10154,11004,3900.0
10154,11005,1500.0
10154,11101,809.8913043478261
10154,11102,873.4864864864865
10154,11103,981.5333333333333
10154,11104,793.4
10154,11105,1041.3035714285713
10154,11106,752.7874015748032
10154,11109,731.6404494382023
10154,11201,1238.4875
10154,11203,2790.0
10154,11204,2760.0
10154,11205,1472.483870967742
10154,11206,1320.590909090909
10154,11207,1920.0
10154,11209,1766.6666666666667
10154,11210,2117.8
10154,11211,1203.1938775510205
10154,11212,2142.0
10154,11213,1974.7142857142858
10154,11214,2144.0
10154,11215,1641.9622641509434
10154,11216,2069.2
10154,11217,1453.8088235294117
10154,11218,1455.4
10154,11219,1620.0
10154,11220,1548.9
10154,11221,1724.4666666666667
10154,11222,972.0
10154,11223,2077.5
10154,11224,2052.0
10154,11225,1704.5294117647059
10154,11226,1856.0
10154,11228,1650.0
10154,11229,2442.8571428571427
10154,11230,2019.0
10154,11231,1508.8222222222223
10154,11232,1551.2
10154,11233,1972.5
10154,11235,2676.6
10154,11236,2495.0
10154,11237,2569.0
10154,11238,1577.030303030303
10154,11239,2681.0
10154,11354,1562.375
10154,11355,1791.0
10154,11356,1880.0
10154,11357,1500.0
10154,11358,1585.6666666666667
10154,11360,1548.75
10154,11364,1504.0
10154,11365,1260.0
10154,11366,1560.0
10154,11367,1500.0
10154,11368,2020.0
10154,11369,1346.3709273182958
10154,11370,1161.7567567567567
10154,11371,1275.3989266547405
10154,11372,1206.0967741935483
10154,11373,1225.8636363636363
10154,11374,1197.0833333333333
10154,11375,1249.2888888888888
10154,11377,1021.4
10154,11378,1174.25
10154,11379,1238.4285714285713
10154,11385,1025.75
10154,11411,1762.0
10154,11413,1980.0
10154,11415,1474.5333333333333
10154,11416,1710.0
10154,11417,2562.0
10154,11419,1740.0
10154,11421,1950.0
10154,11422,2820.0
10154,11423,1579.5
10154,11427,1620.0
10154,11428,1845.0
10154,11429,1936.5
10154,11430,2093.1546840958604
10154,11432,1914.5555555555557
10154,11433,2160.0
10154,11435,1966.1666666666667
10154,11436,1816.7931034482758
10154,11691,2100.0
10154,11724,329.0
10154,11732,2520.0
10154,11753,1836.0
10154,12886,1080.0
10165,7012,1500.0
10165,7013,1560.0
10165,7030,1039.2
10165,7087,600.0
10165,7093,1860.0
10165,7094,905.0
10165,7114,1943.576923076923
10165,7302,1721.1818181818182
10165,7307,1313.0
10165,7310,2160.0
10165,7605,1380.0
10165,10001,595.0277777777778
10165,10002,913.6542553191489
10165,10003,517.7093877551021
10165,10004,1001.9785714285714
10165,10005,1013.030303030303
10165,10006,1136.0
10165,10007,1030.2368421052631
10165,10009,719.2857142857143
10165,10010,395.91123595505616
10165,10011,697.6945945945946
10165,10012,773.8333333333334
10165,10013,920.9496402877697
10165,10014,690.031862745098
10165,10016,308.94816414686824
10165,10017,394.03767123287673
10165,10018,408.0166865315852
10165,10019,628.3663366336634
10165,10020,460.25868440502586
10165,10021,605.3121212121212
10165,10022,411.6430188679245
10165,10023,680.8320726172466
10165,10024,772.1005917159763
10165,10025,903.3116883116883
10165,10026,931.7066666666667
10165,10027,1082.1666666666667
10165,10028,699.1300160513644
10165,10029,844.4782608695652
10165,10030,1103.5
10165,10031,1357.3478260869565
10165,10032,1345.5333333333333
10165,10033,1306.9
10165,10034,1475.3333333333333
10165,10035,954.4444444444445
10165,10036,524.537558685446
10165,10037,988.8518518518518
10165,10038,947.376923076923
10165,10039,1178.6666666666667
10165,10040,1212.5384615384614
10165,10044,641.7538461538461
10165,10065,543.4704433497537
10165,10069,793.7368421052631
10165,10075,648.4974958263773
10165,10103,1057.4375
10165,10111,363.09939759036143
10165,10112,357.061433447099
10165,10115,1202.6923076923076
10165,10119,456.54088952654234
10165,10128,696.5253378378378
10165,10154,334.43023255813955
10165,10165,270.12692307692305
10165,10167,295.2670807453416
10165,10168,388.765306122449
10165,10170,374.05882352941177
10165,10173,298.8698979591837
10165,10174,327.0575221238938
10165,10199,541.7733990147783
10165,10278,1030.0552486187846
10165,10280,1013.4137931034483
10165,10282,1094.7441860465117
10165,10302,2135.0
10165,10303,1920.0
10165,10304,2520.0
10165,10305,2390.0
10165,10306,2240.0
10165,10451,1118.3333333333333
10165,10452,972.25
10165,10453,1239.4
10165,10455,1286.2
10165,10456,1155.0
10165,10457,1680.0
10165,10458,1740.0
10165,10459,1320.0
10165,10460,1560.0
10165,10461,1587.6666666666667
10165,10462,1753.375
10165,10463,1133.888888888889
10165,10465,1680.0
10165,10466,1560.0
10165,10468,1492.0
10165,10469,1705.3333333333333
10165,10470,1497.0
10165,10471,1422.0
10165,10472,2430.0
10165,10473,1700.0
10165,10522,2520.0
10165,10552,1980.0
10165,10560,3660.0
10165,10606,2220.0
10165,10705,1680.0
10165,10911,540.0
10165,11021,1860.0
10165,11101,821.2903225806451
10165,11102,1049.925
10165,11103,1094.7659574468084
10165,11104,902.0181818181818
10165,11105,1212.090909090909
10165,11106,907.952380952381
10165,11109,809.9027777777778
10165,11201,1313.9795918367347
10165,11203,1612.0
10165,11204,2130.0
10165,11205,1582.375
10165,11206,1480.0
10165,11208,1740.0
10165,11209,1760.0
10165,11210,2176.6
10165,11211,1303.4193548387098
10165,11212,2560.6666666666665
10165,11213,1892.0
10165,11214,1773.5454545454545
10165,11215,1721.8846153846155
10165,11216,1812.3333333333333
10165,11217,1408.5384615384614
10165,11218,1527.4285714285713
10165,11219,1710.0
10165,11220,1803.6923076923076
10165,11221,2084.0
10165,11222,1087.3555555555556
10165,11223,1922.2666666666667
10165,11224,1790.1666666666667
10165,11225,1778.764705882353
10165,11226,1810.642857142857
10165,11228,1592.6666666666667
10165,11229,2640.0
10165,11230,1802.909090909091
10165,11231,1546.6176470588234
10165,11232,1413.0
10165,11233,2340.0
10165,11234,2580.0
10165,11235,2042.357142857143
10165,11237,1554.5
10165,11238,1657.5925925925926
10165,11239,2100.0
10165,11351,1725.5
10165,11354,1620.0
10165,11355,1416.6
10165,11356,1560.0
10165,11357,1180.0
10165,11358,2277.0
10165,11360,1260.0
10165,11361,1920.0
10165,11363,1620.0
10165,11364,1380.0
10165,11365,1060.0
10165,11366,1320.0
10165,11367,1230.0
10165,11368,1541.0
10165,11369,1324.2598870056497
10165,11370,1427.2222222222222
10165,11371,1265.040909090909
10165,11372,1329.576923076923
10165,11373,1406.1818181818182
10165,11374,1184.4615384615386
10165,11375,1253.7674418604652
10165,11377,1182.107142857143
10165,11378,1147.125
10165,11379,1201.5
10165,11385,1428.0
10165,11415,1314.5384615384614
10165,11416,1380.0
10165,11417,2002.6666666666667
10165,11418,2292.5
10165,11419,1560.0
10165,11420,2631.0
10165,11422,2220.0
10165,11427,1260.0
10165,11429,1991.5
10165,11430,2098.785087719298
10165,11432,1284.0
10165,11433,1767.0
10165,11435,1452.1666666666667
10165,11436,1873.8
10165,11520,2760.0
10167,6831,2700.0
10167,7010,3000.0
10167,7024,1140.0
10167,7030,980.0
10167,7073,1969.0
10167,7078,3337.0
10167,7087,1423.5
10167,7105,1760.0
10167,7114,2108.824074074074
10167,7302,1752.0
10167,7304,1555.0
10167,7307,960.0
10167,7310,1157.2857142857142
10167,7648,600.0
10167,7650,1372.0
10167,8826,360.0
10167,10001,832.8370786516854
10167,10002,966.7608695652174
10167,10003,595.4012184508268
10167,10004,917.8090452261307
10167,10005,858.2777777777778
10167,10006,1084.2269938650306
10167,10007,1072.9477124183006
10167,10009,686.9004854368932
10167,10010,467.2348066298343
10167,10011,844.9785714285714
10167,10012,835.2265446224256
10167,10013,1087.4353448275863
10167,10014,836.9314128943759
10167,10016,359.7075163398693
10167,10017,301.4337016574586
10167,10018,568.4376854599407
10167,10019,653.2236842105264
10167,10020,470.6087393269714
10167,10021,477.2148685403445
10167,10022,287.71164589600346
10167,10023,698.0133171912832
10167,10024,786.7811993517017
10167,10025,900.8089430894308
10167,10026,922.1041666666666
10167,10027,1103.1
10167,10028,590.7490118577075
10167,10029,706.9809523809524
10167,10030,1103.7857142857142
10167,10031,1378.04
10167,10032,1206.468085106383
10167,10033,1246.1333333333334
10167,10034,1482.1666666666667
10167,10035,1088.7083333333333
10167,10036,701.2441717791411
10167,10037,877.8
10167,10038,962.459595959596
10167,10039,1092.2727272727273
10167,10040,1221.2857142857142
10167,10044,514.5425531914893
10167,10065,400.26628075253257
10167,10069,756.4375
10167,10075,538.7351598173516
10167,10103,974.8888888888889
10167,10111,348.3113311331133
10167,10112,324.38461538461536
10167,10115,1179.8918918918919
10167,10119,614.6678235002479
10167,10128,607.90036900369
10167,10154,253.31034482758622
10167,10165,425.2299465240642
10167,10167,297.82608695652175
10167,10168,282.7971014492754
10167,10170,243.55405405405406
10167,10173,427.7647058823529
10167,10174,307.16194331983803
10167,10199,723.6703296703297
10167,10278,1021.0491803278688
10167,10280,1037.7176470588236
10167,10282,1196.984
10167,10301,2340.0
10167,10305,1622.0
10167,10306,2160.0
10167,10451,885.0
10167,10452,1719.25
10167,10453,1258.8333333333333
10167,10454,967.5
10167,10455,975.0
10167,10456,1460.0
10167,10457,1830.0
10167,10458,1207.3333333333333
10167,10459,1180.0
10167,10460,1200.0
10167,10461,1470.3333333333333
10167,10462,1491.5714285714287
10167,10463,1330.0
10167,10464,1560.0
10167,10465,1368.0
10167,10467,1680.5
10167,10468,1520.0
10167,10469,1312.75
10167,10470,1380.0
10167,10471,1410.0
10167,10472,1140.0
10167,10475,1440.0
10167,10543,2160.0
10167,10552,2446.5
10167,10583,2002.0
10167,10703,2490.0
10167,10705,1740.0
10167,10707,2211.0
10167,10708,1260.0
10167,11101,783.1034482758621
10167,11102,866.3095238095239
10167,11103,966.1014492753624
10167,11104,829.855421686747
10167,11105,1086.3793103448277
10167,11106,806.8241758241758
10167,11109,750.4426229508197
10167,11201,1262.513043478261
10167,11203,2520.0
10167,11204,1470.0
10167,11205,1561.7333333333333
10167,11206,1215.9473684210527
10167,11207,1800.0
10167,11209,1687.8333333333333
10167,11210,2406.8571428571427
10167,11211,1169.1285714285714
10167,11212,1844.6666666666667
10167,11213,2046.4
10167,11214,2053.0
10167,11215,1560.3214285714287
10167,11216,1645.25
10167,11217,1415.8333333333333
10167,11218,1546.8333333333333
10167,11219,1771.0
10167,11220,1750.142857142857
10167,11221,1755.0
10167,11222,1086.3265306122448
10167,11223,2300.3333333333335
10167,11224,2633.8
10167,11225,1605.6666666666667
10167,11226,1625.8333333333333
10167,11228,1860.0
10167,11229,2133.1111111111113
10167,11230,2000.0
10167,11231,1473.03125
10167,11232,1469.8
10167,11233,1314.0
10167,11234,2790.0
10167,11235,2092.75
10167,11236,2893.0
10167,11237,1541.5294117647059
10167,11238,1543.3157894736842
10167,11351,1800.0
10167,11354,1448.4285714285713
10167,11355,1466.6666666666667
10167,11357,1680.0
10167,11358,1740.0
10167,11359,1680.0
10167,11360,1680.0
10167,11362,2430.0
10167,11364,1740.0
10167,11365,1320.0
10167,11367,1440.0
10167,11368,1440.0
10167,11369,1337.8490028490028
10167,11370,1204.7727272727273
10167,11371,1230.3569553805773
10167,11372,1179.842105263158
10167,11373,1372.0526315789473
10167,11374,1151.1
10167,11375,1172.6923076923076
10167,11377,1006.5142857142857
10167,11378,1155.0
10167,11379,1340.0
10167,11385,1616.4285714285713
10167,11412,1440.0
10167,11413,1535.0
10167,11414,2759.0
10167,11415,1404.4285714285713
10167,11416,2057.5
10167,11417,1610.75
10167,11419,2760.0
10167,11420,2334.0
10167,11421,1650.0
10167,11423,1476.0
10167,11429,1560.0
10167,11430,2054.3255813953488
10167,11433,1933.0
10167,11434,1603.0
10167,11435,1560.0
10167,11436,2025.3684210526317
10167,11694,2365.0
10167,11715,1860.0
10168,7030,1131.4285714285713
10168,7032,1140.0
10168,7081,1260.0
10168,7093,1020.0
10168,7114,1941.1315789473683
10168,7302,1637.4
10168,7306,900.0
10168,7307,1558.0
10168,7310,1073.0
10168,7450,2860.0
10168,7631,1440.0
10168,10001,656.3378839590443
10168,10002,835.296511627907
10168,10003,494.39982425307556
10168,10004,880.3916083916084
10168,10005,890.5405405405405
10168,10006,1050.5754716981132
10168,10007,1037.8265306122448
10168,10009,627.8843683083512
10168,10010,366.74
10168,10011,747.3415637860082
10168,10012,740.9461722488038
10168,10013,993.6149732620321
10168,10014,752.9135802469136
10168,10016,297.17147707979626
10168,10017,295.7799352750809
10168,10018,472.75562218890553
10168,10019,717.6137931034483
10168,10020,554.4521640091116
10168,10021,579.8260105448155
10168,10022,398.8178217821782
10168,10023,825.2078947368421
10168,10024,909.0979228486647
10168,10025,975.5073529411765
10168,10026,1065.225
10168,10027,1199.4545454545455
10168,10028,659.4416058394161
10168,10029,732.2714285714286
10168,10030,1202.375
10168,10031,1354.0
10168,10032,1119.1875
10168,10033,1367.5714285714287
10168,10034,1600.0
10168,10035,1030.578947368421
10168,10036,639.3681318681319
10168,10037,967.3333333333334
10168,10038,903.765306122449
10168,10039,1191.3333333333333
10168,10040,1279.8
10168,10044,616.0192307692307
10168,10065,496.56733524355303
10168,10069,879.7857142857143
10168,10075,607.4527938342967
10168,10103,844.3333333333334
10168,10111,468.3178294573643
10168,10112,489.40776699029124
10168,10115,1138.3333333333333
10168,10119,518.616234124793
10168,10128,709.2528409090909
10168,10154,344.6079295154185
10168,10165,409.30232558139534
10168,10167,283.6212121212121
10168,10168,315.2923076923077
10168,10170,327.22727272727275
10168,10173,386.079283887468
10168,10174,239.10344827586206
10168,10199,587.3130434782609
10168,10278,967.5222929936306
10168,10280,971.4098360655738
10168,10282,1057.8474576271187
10168,10302,1800.0
10168,10303,1711.0
10168,10306,2070.0
10168,10310,2100.0
10168,10311,1920.0
10168,10451,870.0
10168,10452,1237.5
10168,10453,1232.0
10168,10454,1290.6666666666667
10168,10455,828.0
10168,10456,1024.0
10168,10458,1530.0
10168,10459,1051.25
10168,10461,2011.0
10168,10462,1456.0
10168,10463,1280.0
10168,10465,1666.6666666666667
10168,10467,1440.0
10168,10468,1632.0
10168,10469,1527.5
10168,10470,1275.0
10168,10471,1491.0
10168,10472,1260.0
10168,10474,1800.0
10168,10507,3711.0
10168,10801,1785.0
10168,11101,863.2173913043479
10168,11102,1057.25
10168,11103,1052.6041666666667
10168,11104,930.1724137931035
10168,11105,1205.9565217391305
10168,11106,940.1746031746031
10168,11109,738.328947368421
10168,11201,1211.0392156862745
10168,11203,2518.6666666666665
10168,11205,1384.090909090909
10168,11206,1379.1739130434783
10168,11209,1724.357142857143
10168,11210,2631.0
10168,11211,1171.9875
10168,11213,2574.4
10168,11214,1560.0
10168,11215,1674.2424242424242
10168,11216,1619.9
10168,11217,1330.6274509803923
10168,11218,1560.0
10168,11219,1940.0
10168,11220,1447.75
10168,11221,1637.3
10168,11222,959.7755102040817
10168,11223,2138.0
10168,11225,1540.4444444444443
10168,11226,2016.5
10168,11228,1549.0
10168,11229,2374.25
10168,11230,1834.7777777777778
10168,11231,1391.8148148148148
10168,11232,1542.0
10168,11233,1983.0
10168,11234,2703.0
10168,11235,2215.25
10168,11236,2863.0
10168,11237,1698.0
10168,11238,1682.8636363636363
10168,11239,1887.0
10168,11354,1620.0
10168,11355,1383.75
10168,11356,1672.0
10168,11358,1592.5
10168,11359,2100.0
10168,11360,1109.5
10168,11361,1560.0
10168,11363,480.0
10168,11365,1290.0
10168,11366,1713.25
10168,11367,1110.3333333333333
10168,11368,845.25
10168,11369,1275.4827586206898
10168,11370,1228.4666666666667
10168,11371,1228.1932773109243
10168,11372,1332.1666666666667
10168,11373,1272.5833333333333
10168,11374,1054.7
10168,11375,1242.5238095238096
10168,11377,1055.7083333333333
10168,11378,1123.5454545454545
10168,11379,888.1666666666666
10168,11385,1620.0
10168,11412,1620.0
