pickup_zipcode,dropoff_zipcode,trip_time_in_secs
10075,10173,903.1088082901555
10075,10174,669.0
10075,10199,1249.7727272727273
10075,10278,1433.142857142857
10075,10280,1185.0
10075,10282,1267.2
10075,10312,2580.0
10075,10451,1065.0
10075,10452,1070.0
10075,10453,1420.0
10075,10454,977.1428571428571
10075,10455,750.0
10075,10458,1320.0
10075,10459,1140.0
10075,10460,2700.0
10075,10461,1935.0
10075,10462,1710.0
10075,10463,1342.5
10075,10465,2040.0
10075,10466,1800.0
10075,10467,2440.0
10075,10468,1240.0
10075,10470,960.0
10075,10471,1830.0
10075,10472,1613.3333333333333
10075,10473,1020.0
10075,10474,1290.0
10075,10475,1140.0
10075,10704,1140.0
10075,10705,1260.0
10075,10708,1500.0
10075,11020,1860.0
10075,11101,1020.0
10075,11102,966.0
10075,11103,922.0
10075,11104,877.8947368421053
10075,11105,1140.0
10075,11106,816.3157894736842
10075,11109,942.8571428571429
10075,11201,1271.7073170731708
10075,11205,1120.0
10075,11206,1594.2857142857142
10075,11209,1605.0
10075,11210,1290.0
10075,11211,1380.0
10075,11213,2160.0
10075,11214,2280.0
10075,11215,1776.0
10075,11216,1875.0
10075,11217,1440.0
10075,11218,1230.0
10075,11219,1740.0
10075,11220,1755.0
10075,11221,1860.0
10075,11222,1153.3333333333333
10075,11225,1880.0
10075,11226,1800.0
10075,11228,1380.0
10075,11229,2460.0
10075,11230,2025.0
10075,11231,1314.0
10075,11232,1755.0
10075,11233,1860.0
10075,11236,3120.0
10075,11237,1580.0
10075,11238,1680.0
10075,11354,1440.0
10075,11355,1440.0
10075,11358,1920.0
10075,11366,2220.0
10075,11368,1110.0
10075,11369,1317.4468085106382
10075,11370,1170.0
10075,11371,1183.1666666666667
10075,11372,1220.0
10075,11373,1380.0
10075,11374,1494.5454545454545
10075,11375,1449.2307692307693
10075,11377,1117.5
10075,11378,1290.0
10075,11385,1474.2857142857142
10075,11415,2340.0
10075,11421,3030.0
10075,11430,2193.9622641509436
10075,11433,1920.0
10075,11434,1980.0
10075,11435,1380.0
10075,11581,2220.0
10103,6902,3840.0
10103,7302,780.0
10103,10001,1220.0
10103,10002,323.6875
10103,10003,616.0
10103,10004,427.5
10103,10005,375.0
10103,10006,660.0
10103,10007,560.0
10103,10009,394.2857142857143
10103,10010,540.0
10103,10011,1080.0
10103,10012,412.94117647058823
10103,10013,651.4285714285714
10103,10014,636.0
10103,10016,732.0
10103,10017,632.7272727272727
10103,10018,1068.0
10103,10019,1340.0
10103,10020,560.0
10103,10021,720.0
10103,10022,900.0
10103,10023,360.0
10103,10025,1050.0
10103,10029,1020.0
10103,10032,1530.0
10103,10036,1050.0
10103,10038,256.3636363636364
10103,10044,900.0
10103,10065,1020.0
10103,10075,1380.0
10103,10103,240.0
10103,10111,1530.0
10103,10112,930.0
10103,10119,768.0
10103,10128,1282.5
10103,10154,780.0
10103,10165,1280.0
10103,10168,1260.0
10103,10170,900.0
10103,10173,804.0
10103,10174,900.0
10103,10278,432.0
10103,10280,540.0
10103,10282,640.0
10103,11103,1680.0
10103,11104,720.0
10103,11105,1080.0
10103,11106,1110.0
10103,11201,660.0
10103,11205,780.0
10103,11211,780.0
10103,11214,1440.0
10103,11215,1050.0
10103,11217,960.0
10103,11218,720.0
10103,11222,580.0
10103,11224,1560.0
10103,11225,1440.0
10103,11228,2040.0
10103,11231,1380.0
10103,11232,840.0
10103,11233,1080.0
10103,11354,1260.0
10103,11355,1320.0
10103,11369,900.0
10103,11372,780.0
10103,11373,1200.0
10103,11430,1440.0
10103,11436,1560.0
10111,7024,1080.0
10111,7030,1110.0
10111,7086,1140.0
10111,7093,540.0
10111,7114,2160.0
10111,7302,1230.0
10111,7310,1240.0
10111,7452,2940.0
10111,7512,1920.0
10111,10001,720.0
10111,10002,1083.6363636363637
10111,10003,767.4350453172206
10111,10004,1252.5
10111,10005,1215.0
10111,10006,1330.0
10111,10007,1188.0
10111,10009,870.3448275862069
10111,10010,636.4849884526559
10111,10011,862.8865979381443
10111,10012,1009.4872727272727
10111,10013,1126.4
10111,10014,855.0532786885246
10111,10016,514.2654320987655
10111,10017,514.2148760330579
10111,10018,537.0980392156863
10111,10019,435.3053097345133
10111,10020,390.4109589041096
10111,10021,489.5606936416185
10111,10022,354.88
10111,10023,462.35324675324676
10111,10024,632.7272727272727
10111,10025,794.7540983606557
10111,10026,892.5
10111,10027,855.0
10111,10028,601.2820512820513
10111,10029,705.0
10111,10030,1112.7272727272727
10111,10031,1080.0
10111,10032,968.5714285714286
10111,10033,1074.5454545454545
10111,10034,1280.0
10111,10035,978.0
10111,10036,617.4030612244898
10111,10037,900.0
10111,10038,1235.7446808510638
10111,10039,1130.0
10111,10040,1428.0
10111,10044,534.0
10111,10065,421.7579617834395
10111,10069,506.4
10111,10075,564.4943820224719
10111,10103,990.0
10111,10111,324.83720930232556
10111,10112,320.7692307692308
10111,10115,941.5384615384615
10111,10119,576.3874538745388
10111,10128,654.114537444934
10111,10154,419.55882352941177
10111,10165,377.8926553672316
10111,10167,413.7062937062937
10111,10168,535.6521739130435
10111,10170,546.8571428571429
10111,10173,353.7704918032787
10111,10174,508.0
10111,10199,687.6923076923077
10111,10278,1086.25
10111,10280,1720.0
10111,10282,1306.3636363636363
10111,10302,3480.0
10111,10451,1350.0
10111,10452,1360.0
10111,10453,1360.0
10111,10454,870.0
10111,10455,1200.0
10111,10456,1320.0
10111,10458,1620.0
10111,10459,2040.0
10111,10461,1620.0
10111,10462,1500.0
10111,10463,1245.0
10111,10465,1260.0
10111,10467,1470.0
10111,10468,1920.0
10111,10469,1380.0
10111,10470,2190.0
10111,10471,1530.0
10111,10472,1350.0
10111,10473,1380.0
10111,11021,3360.0
10111,11023,1950.0
10111,11101,660.0
10111,11102,994.2857142857143
10111,11103,1020.0
10111,11104,805.7142857142857
10111,11105,1087.5
10111,11106,860.0
10111,11109,844.0
10111,11201,1391.6666666666667
10111,11203,2220.0
10111,11205,1721.5384615384614
10111,11206,1446.6666666666667
10111,11209,1820.0
10111,11210,2580.0
10111,11211,1364.4444444444443
10111,11212,2580.0
10111,11213,2160.0
10111,11214,2130.0
10111,11215,1777.7777777777778
10111,11216,2820.0
10111,11217,1613.3333333333333
10111,11218,1530.0
10111,11220,1620.0
10111,11221,1820.0
10111,11222,1310.0
10111,11223,1800.0
10111,11224,2040.0
10111,11225,2280.0
10111,11226,1680.0
10111,11228,1830.0
10111,11230,2064.0
10111,11231,1590.0
10111,11232,1620.0
10111,11233,1860.0
10111,11235,2640.0
10111,11237,2250.0
10111,11238,1700.0
10111,11355,1620.0
10111,11358,1980.0
10111,11367,1320.0
10111,11368,1640.0
10111,11369,1671.3960396039604
10111,11370,1200.0
10111,11371,1633.142857142857
10111,11372,1311.0
10111,11373,1095.0
10111,11374,1450.0
10111,11375,1550.0
10111,11377,1075.0
10111,11378,1155.0
10111,11415,1320.0
10111,11417,2340.0
10111,11419,2520.0
10111,11421,1560.0
10111,11430,2414.5454545454545
10111,11433,1680.0
10111,11435,1440.0
10111,11436,2137.5
10112,7030,2460.0
10112,7086,690.0
10112,7087,2220.0
10112,7114,1965.0
10112,10001,813.75
10112,10002,1276.0
10112,10003,806.4
10112,10004,1292.3076923076924
10112,10005,1536.0
10112,10006,1505.0
10112,10007,1214.2857142857142
10112,10009,891.65625
10112,10010,704.7169811320755
10112,10011,782.0689655172414
10112,10012,990.068493150685
10112,10013,931.1111111111111
10112,10014,774.5283018867924
10112,10016,568.780487804878
10112,10017,476.0869565217391
10112,10018,405.6041666666667
10112,10019,398.5321100917431
10112,10020,302.69662921348316
10112,10021,572.8846153846154
10112,10022,465.55555555555554
10112,10023,467.36842105263156
10112,10024,610.6976744186046
10112,10025,792.5373134328358
10112,10026,861.2903225806451
10112,10027,1028.5714285714287
10112,10028,680.7692307692307
10112,10029,742.8571428571429
10112,10030,1110.0
10112,10031,1147.5
10112,10032,1008.0
10112,10033,1190.0
10112,10034,1080.0
10112,10035,1515.0
10112,10036,499.1025641025641
10112,10037,831.4285714285714
10112,10038,1210.909090909091
10112,10039,1160.0
10112,10040,1140.0
10112,10044,936.0
10112,10065,571.7738095238095
10112,10069,505.7142857142857
10112,10075,617.9310344827586
10112,10103,1080.0
10112,10111,282.97297297297297
10112,10112,199.0909090909091
10112,10115,1060.0
10112,10119,478.3333333333333
10112,10128,680.0
10112,10154,443.3898305084746
10112,10165,438.46153846153845
10112,10167,430.5
10112,10168,566.25
10112,10170,582.3529411764706
10112,10173,467.58620689655174
10112,10174,556.3636363636364
10112,10199,561.8181818181819
10112,10278,1170.0
10112,10280,1311.4285714285713
10112,10282,1192.0
10112,10452,1920.0
10112,10453,1140.0
10112,10455,1320.0
10112,10459,2160.0
10112,10460,1440.0
10112,10461,2160.0
10112,10463,1365.0
10112,10468,2340.0
10112,10470,1620.0
10112,11005,1680.0
10112,11050,2040.0
10112,11101,1020.0
10112,11102,1035.0
10112,11103,1045.7142857142858
10112,11104,932.3076923076923
10112,11105,1193.3333333333333
10112,11106,832.0
10112,11109,735.0
10112,11201,1264.4666666666667
10112,11203,2580.0
10112,11205,1731.4285714285713
10112,11206,1296.0
10112,11210,2400.0
10112,11211,1417.5
10112,11214,2730.0
10112,11215,1800.0
10112,11216,1875.0
10112,11217,1630.0
10112,11218,1740.0
10112,11220,1620.0
10112,11222,1181.5384615384614
10112,11225,1980.0
10112,11226,2190.0
10112,11228,1800.0
10112,11229,2340.0
10112,11230,1680.0
10112,11231,1560.0
10112,11232,1920.0
10112,11237,1980.0
10112,11238,2040.0
10112,11351,1230.0
10112,11355,1260.0
10112,11366,1500.0
10112,11367,1480.0
10112,11369,1900.0
10112,11370,3180.0
10112,11371,1701.25
10112,11372,1242.857142857143
10112,11373,960.0
10112,11374,1320.0
10112,11375,1680.0
10112,11377,1028.5714285714287
10112,11378,1290.0
10112,11385,1770.0
10112,11415,1460.0
10112,11417,1620.0
10112,11419,2580.0
10112,11420,3000.0
10112,11423,1380.0
10112,11426,2340.0
10112,11430,2668.0
10112,11432,1260.0
10112,11435,1650.0
10112,11596,2040.0
10115,7047,780.0
10115,7094,420.0
10115,7114,2460.0
10115,7302,2460.0
10115,10001,857.1428571428571
10115,10002,1320.0
10115,10003,1653.0
10115,10004,1720.0
10115,10005,1080.0
10115,10006,1500.0
10115,10007,1260.0
10115,10009,1327.5
10115,10010,1712.0
10115,10011,910.9090909090909
10115,10012,1509.0
10115,10013,1260.0
10115,10014,1332.857142857143
10115,10016,1507.5
10115,10017,1440.0
10115,10018,1091.25
10115,10019,753.4426229508197
10115,10020,978.9473684210526
10115,10021,991.578947368421
10115,10022,1179.5744680851064
10115,10023,641.8487394957983
10115,10024,455.04424778761063
10115,10025,277.3170731707317
10115,10026,471.23595505617976
10115,10027,274.6666666666667
10115,10028,919.1489361702128
10115,10029,748.8
10115,10030,523.6363636363636
10115,10031,421.6666666666667
10115,10032,669.4736842105264
10115,10033,803.0769230769231
10115,10034,756.0
10115,10035,860.0
10115,10036,982.5
10115,10037,626.4705882352941
10115,10038,2520.0
10115,10039,660.0
10115,10040,630.0
10115,10044,1290.0
10115,10065,1107.2727272727273
10115,10069,764.0
10115,10075,891.8918918918919
10115,10103,2100.0
10115,10111,1152.0
10115,10112,1220.0
10115,10115,266.86567164179104
10115,10119,1200.0
10115,10128,735.483870967742
10115,10154,1336.3636363636363
10115,10165,1515.0
10115,10167,1302.0
10115,10168,1830.0
10115,10170,1720.0
10115,10173,1332.0
10115,10174,1464.0
10115,10199,960.0
10115,10278,1470.0
10115,10280,1920.0
10115,10282,1260.0
10115,10451,1020.0
10115,10452,1080.0
10115,10453,880.0
10115,10456,1140.0
10115,10458,1230.0
10115,10459,1140.0
10115,10460,1200.0
10115,10463,980.0
10115,10468,1020.0
10115,10470,1260.0
10115,10471,990.0
10115,10475,1680.0
10115,10703,1440.0
10115,10704,1020.0
10115,11102,960.0
10115,11103,1500.0
10115,11104,1500.0
10115,11106,1680.0
10115,11109,1320.0
10115,11201,2020.0
10115,11211,2400.0
10115,11215,2385.0
10115,11216,2220.0
10115,11217,2740.0
10115,11222,2040.0
10115,11229,2880.0
10115,11367,1920.0
10115,11369,1477.142857142857
10115,11371,1248.75
10115,11374,1680.0
10115,11377,1320.0
10115,11385,2700.0
10115,11415,1680.0
10115,11428,1440.0
10115,11430,2406.4666666666667
10115,11436,1380.0
10119,7016,2460.0
10119,7024,1500.0
10119,7030,916.3636363636364
10119,7032,1380.0
10119,7057,1380.0
10119,7086,510.0
10119,7087,990.0
10119,7093,720.0
10119,7094,900.0
10119,7114,1690.5111111111112
10119,7302,960.0
10119,7306,1020.0
10119,7307,1020.0
10119,8830,2520.0
10119,10001,394.5310015898251
10119,10002,895.5748502994012
10119,10003,484.36262975778544
10119,10004,1114.7482014388488
10119,10005,1045.7142857142858
10119,10006,1027.5757575757575
10119,10007,793.1872146118722
10119,10009,714.5987394957983
10119,10010,417.07138842046095
10119,10011,369.54921540656204
10119,10012,665.5395430579965
10119,10013,640.7370892018779
10119,10014,385.15975885455913
10119,10016,468.34172963895884
10119,10017,735.0
10119,10018,382.083645443196
10119,10019,621.3986254295532
10119,10020,533.7261111111111
10119,10021,978.3287037037037
10119,10022,816.025
10119,10023,756.529945553539
10119,10024,863.0434782608696
10119,10025,959.6099585062241
10119,10026,1100.5102040816328
10119,10027,1228.5
10119,10028,1037.5475
10119,10029,1116.96875
10119,10030,1330.5882352941176
10119,10031,1300.0
10119,10032,1293.4426229508197
10119,10033,1343.4782608695652
10119,10034,1390.0
10119,10035,1251.5263157894738
10119,10036,504.7751937984496
10119,10037,1289.2682926829268
10119,10038,1058.8235294117646
10119,10039,1398.2608695652175
10119,10040,1308.4615384615386
10119,10044,1094.2105263157894
10119,10065,914.2191489361702
10119,10069,678.1395348837209
10119,10075,979.8061538461538
10119,10103,940.0
10119,10111,656.9467455621302
10119,10112,490.79341864716633
10119,10115,1149.375
10119,10119,305.6005714285714
10119,10128,1046.522911051213
10119,10154,807.3514211886305
10119,10165,522.1177446102819
10119,10167,740.4576659038902
10119,10168,572.710843373494
10119,10170,753.3333333333334
10119,10173,469.3639514731369
10119,10174,668.2784431137725
10119,10199,313.35406698564594
10119,10278,810.3734439834025
10119,10280,929.0909090909091
10119,10282,786.031746031746
10119,10301,2220.0
10119,10302,2040.0
10119,10306,2610.0
10119,10310,2460.0
10119,10451,1284.0
10119,10452,1448.5714285714287
10119,10453,1517.142857142857
10119,10454,1147.5
10119,10455,1320.0
10119,10456,2640.0
10119,10457,1260.0
10119,10458,1930.0
10119,10459,1530.0
10119,10462,1817.142857142857
10119,10463,1722.3529411764705
10119,10465,1680.0
10119,10466,2840.0
10119,10467,1960.0
10119,10468,1777.5
10119,10469,1770.0
10119,10470,2640.0
10119,10471,1550.0
10119,10472,1500.0
10119,10473,1500.0
10119,10475,2280.0
10119,10606,2640.0
10119,10705,1380.0
10119,10708,1980.0
10119,10954,4140.0
10119,11010,3720.0
10119,11021,1770.0
10119,11096,2460.0
10119,11101,1138.1818181818182
10119,11102,1248.9795918367347
10119,11103,1322.625
10119,11104,1154.0425531914893
10119,11105,1516.3714285714286
10119,11106,1141.4634146341464
10119,11109,951.219512195122
10119,11201,1187.1698113207547
10119,11203,2160.0
10119,11204,1690.0
10119,11205,1461.7021276595744
10119,11206,1374.0
10119,11207,2310.0
10119,11209,1817.6470588235295
10119,11210,2014.2857142857142
10119,11211,1304.0287769784172
10119,11212,1990.0
10119,11213,1750.0
10119,11214,2028.0
10119,11215,1516.5217391304348
10119,11216,1728.75
10119,11217,1307.4257425742574
10119,11218,1582.5
10119,11219,1890.0
10119,11220,1785.0
10119,11221,1894.2857142857142
10119,11222,1235.9893617021276
10119,11223,1957.5
10119,11224,2220.0
10119,11225,1575.0
10119,11226,1812.0
10119,11228,1960.0
10119,11229,1800.0
10119,11230,1710.0
10119,11231,1281.1764705882354
10119,11232,1669.4117647058824
10119,11233,1970.0
10119,11234,2420.0
10119,11235,2640.0
10119,11237,1626.0
10119,11238,1496.923076923077
10119,11354,1890.0
10119,11355,2310.0
10119,11356,1890.0
10119,11357,1740.0
10119,11358,1950.0
10119,11359,3360.0
10119,11360,2100.0
10119,11361,1800.0
10119,11363,1500.0
10119,11364,1500.0
10119,11365,1560.0
10119,11366,1290.0
10119,11367,1398.0
10119,11368,2370.0
10119,11369,1806.75
10119,11370,1703.3333333333333
10119,11371,1676.6358695652175
10119,11372,1522.5
10119,11373,1449.2307692307693
10119,11374,1527.6923076923076
10119,11375,1434.2857142857142
10119,11377,1484.4444444444443
10119,11378,996.0
10119,11379,1406.6666666666667
10119,11385,2130.0
10119,11413,2040.0
10119,11414,2100.0
10119,11415,1460.0
10119,11417,1620.0
10119,11418,1800.0
10119,11419,1440.0
10119,11420,1720.0
10119,11421,1680.0
10119,11423,1620.0
10119,11426,1830.0
10119,11427,1740.0
10119,11430,2378.1176470588234
10119,11432,1515.0
10119,11434,1980.0
10119,11435,1980.0
10119,11436,2223.157894736842
10119,11520,3540.0
10119,11561,2700.0
10119,11598,1980.0
10119,11691,2370.0
10119,11694,2580.0
10119,11753,2880.0
10128,7030,2220.0
10128,7114,2340.0
10128,7928,1380.0
10128,10001,1135.0
10128,10002,1006.530612244898
10128,10003,1122.4139784946237
10128,10004,1390.0
10128,10005,1098.0
10128,10006,1340.0
10128,10007,1396.8
10128,10009,886.15
10128,10010,1032.6325757575758
10128,10011,1323.6891891891892
10128,10012,1326.0
10128,10013,1472.2222222222222
10128,10014,1334.1573033707866
10128,10016,1030.76171875
10128,10017,796.6451612903226
10128,10018,1164.654867256637
10128,10019,834.2647058823529
10128,10020,927.4647887323944
10128,10021,436.53829557713055
10128,10022,681.0794078061912
10128,10023,657.4525790349418
10128,10024,490.1012658227848
10128,10025,465.425641025641
10128,10026,479.61187214611874
10128,10027,790.9090909090909
10128,10028,302.64553314121036
10128,10029,279.4675925925926
10128,10030,875.3846153846154
10128,10031,1054.5454545454545
10128,10032,1069.090909090909
10128,10033,965.4545454545455
10128,10034,1140.0
10128,10035,375.9493670886076
10128,10036,1087.7358490566037
10128,10037,469.125
10128,10038,1329.6
10128,10039,861.4285714285714
10128,10040,934.2857142857143
10128,10044,803.8095238095239
10128,10065,548.0416666666666
10128,10069,853.75
10128,10075,350.69933184855233
10128,10103,1116.0
10128,10111,783.0909090909091
10128,10112,923.2941176470588
10128,10115,669.9516129032259
10128,10119,1163.215873015873
10128,10128,282.57575757575756
10128,10154,820.7547169811321
10128,10165,1223.7735849056603
10128,10167,880.6622516556291
10128,10168,1017.0
10128,10170,846.6666666666666
10128,10173,1031.4313725490197
10128,10174,851.4285714285714
10128,10199,1286.25
10128,10278,1510.0
10128,10280,1325.0
10128,10282,1424.1176470588234
10128,10451,858.9473684210526
10128,10452,1038.4615384615386
10128,10453,1052.764705882353
10128,10454,818.5714285714286
10128,10455,1050.0
10128,10456,840.0
10128,10457,1350.0
10128,10458,1300.0
10128,10459,996.0
10128,10460,1245.0
10128,10461,1405.7142857142858
10128,10462,1772.3076923076924
10128,10463,1230.0
10128,10464,2160.0
10128,10465,1260.0
10128,10466,1260.0
10128,10467,1388.5714285714287
10128,10468,1227.6923076923076
10128,10470,1560.0
10128,10471,1567.5
10128,10472,1641.0
10128,10474,960.0
10128,10475,1020.0
10128,10703,1860.0
10128,10706,1440.0
10128,10708,900.0
10128,10801,1140.0
10128,11101,1080.0
10128,11102,960.0
10128,11103,1058.1818181818182
10128,11104,951.0
10128,11105,1058.5714285714287
10128,11106,982.2857142857143
10128,11109,915.0
10128,11201,1520.8695652173913
10128,11205,1840.0
10128,11206,1644.0
10128,11211,1502.7272727272727
10128,11213,2340.0
10128,11214,2760.0
10128,11215,2017.5
10128,11216,1760.0
10128,11217,1568.5714285714287
10128,11218,1020.0
10128,11219,3420.0
10128,11220,2940.0
10128,11221,1380.0
10128,11222,1363.3333333333333
10128,11225,2360.0
10128,11226,1620.0
10128,11229,2520.0
10128,11230,2740.0
10128,11231,1680.0
10128,11232,1620.0
10128,11237,1425.0
10128,11238,2064.0
10128,11354,1860.0
10128,11355,1740.0
10128,11356,420.0
10128,11357,1800.0
10128,11360,1800.0
10128,11366,1680.0
10128,11368,1140.0
10128,11369,1188.3870967741937
10128,11370,1360.0
10128,11371,976.056338028169
10128,11372,1333.8461538461538
10128,11373,1270.0
10128,11374,1705.7142857142858
10128,11375,1584.0
10128,11377,1175.0
10128,11414,2160.0
10128,11415,1750.0
10128,11416,1980.0
10128,11420,1860.0
10128,11423,1500.0
10128,11430,1881.3333333333333
10128,11432,1470.0
10128,11434,1800.0
10128,11435,1650.0
10128,11436,1770.0
10128,11729,300.0
10128,11804,540.0
10128,11951,300.0
10128,12863,480.0
10154,7030,1392.0
10154,7114,2090.0
10154,7201,2220.0
10154,7306,1410.0
10154,7310,1340.0
10154,10001,782.0
10154,10002,909.0909090909091
10154,10003,670.0523076923076
10154,10004,1030.4347826086957
10154,10005,1105.7142857142858
10154,10006,1173.0
10154,10007,1178.918918918919
10154,10009,736.0360360360361
10154,10010,572.3883720930232
10154,10011,996.8039215686274
10154,10012,929.1891891891892
10154,10013,1220.3076923076924
10154,10014,910.7272727272727
10154,10016,466.0778588807786
10154,10017,316.15384615384613
10154,10018,644.6715328467153
10154,10019,616.2876712328767
10154,10020,533.3975609756097
10154,10021,456.6160220994475
10154,10022,301.6938110749186
10154,10023,675.3086419753087
10154,10024,722.0689655172414
10154,10025,915.3846153846154
10154,10026,869.1891891891892
10154,10027,1000.0
10154,10028,575.2233333333334
10154,10029,693.9622641509434
10154,10030,995.0
10154,10031,1200.0
10154,10032,1280.0
10154,10033,1057.5
10154,10034,1380.0
10154,10035,800.0
10154,10036,698.255033557047
10154,10037,852.0
10154,10038,1009.4736842105264
10154,10039,1308.0
10154,10040,1815.0
10154,10044,482.0689655172414
10154,10065,383.521164021164
10154,10069,733.3333333333334
10154,10075,511.7857142857143
10154,10111,409.7560975609756
10154,10112,455.0943396226415
10154,10115,1072.5
10154,10119,688.0090497737557
10154,10128,588.4251968503937
10154,10154,372.5068493150685
10154,10165,507.88732394366195
10154,10167,342.9626168224299
10154,10168,389.03225806451616
10154,10170,312.0681818181818
10154,10173,558.0722891566265
10154,10174,364.7191011235955
10154,10199,672.1304347826087
10154,10278,1003.5
10154,10280,1194.5454545454545
10154,10282,1297.3333333333333
10154,10302,1980.0
10154,10305,1800.0
10154,10309,2760.0
10154,10310,1860.0
10154,10451,1080.0
10154,10452,1340.0
10154,10453,1080.0
10154,10454,990.0
10154,10455,1470.0
10154,10458,1260.0
10154,10461,2340.0
10154,10462,1620.0
10154,10463,1215.0
10154,10465,1440.0
10154,10467,1620.0
10154,10469,1140.0
10154,10471,1500.0
10154,10472,1080.0
10154,10473,3000.0
10154,10475,1980.0
10154,11004,3900.0
10154,11101,780.0
10154,11102,883.3333333333334
10154,11103,951.4285714285714
10154,11104,814.2857142857143
10154,11105,1052.0
10154,11106,795.483870967742
10154,11109,753.1034482758621
10154,11201,1215.7894736842106
10154,11203,2790.0
10154,11205,1460.0
10154,11206,1152.0
10154,11207,2040.0
10154,11209,1500.0
10154,11211,1240.0
10154,11212,2340.0
10154,11213,2070.0
10154,11214,1980.0
10154,11215,1646.25
10154,11216,2520.0
10154,11217,1353.0
10154,11218,1320.0
10154,11219,1860.0
10154,11220,1710.0
10154,11221,1940.0
10154,11222,977.7777777777778
10154,11223,2340.0
10154,11224,1830.0
10154,11225,1875.0
10154,11226,1710.0
10154,11228,1650.0
10154,11229,2460.0
10154,11230,1860.0
10154,11231,1260.0
10154,11233,2040.0
10154,11235,2040.0
10154,11238,1671.4285714285713
10154,11239,3000.0
10154,11354,2120.0
10154,11358,1560.0
10154,11360,1500.0
10154,11366,1560.0
10154,11367,1417.5
10154,11369,1595.4929577464789
10154,11370,1135.7142857142858
10154,11371,1498.032786885246
10154,11372,1200.0
10154,11373,1252.5
10154,11374,1134.5454545454545
10154,11375,1234.2857142857142
10154,11377,978.4615384615385
10154,11378,1200.0
10154,11379,840.0
10154,11385,1440.0
10154,11413,1980.0
10154,11415,2040.0
10154,11416,1560.0
10154,11421,2580.0
10154,11423,1560.0
10154,11430,2175.6951219512193
10154,11432,1560.0
10154,11435,1740.0
10154,11436,2016.0
10154,11732,2520.0
10165,7012,1500.0
10165,7013,1560.0
10165,7087,600.0
10165,7114,1950.0
10165,7302,1920.0
10165,7310,2160.0
10165,7605,1380.0
10165,10001,605.0
10165,10002,879.5357142857143
10165,10003,523.4313725490196
10165,10004,1078.125
10165,10005,720.0
10165,10006,1108.421052631579
10165,10007,1142.0689655172414
10165,10009,731.3809523809524
10165,10010,437.55202312138726
10165,10011,709.6
10165,10012,741.7317073170732
10165,10013,945.6521739130435
10165,10014,694.2631578947369
10165,10016,336.2769230769231
10165,10017,421.05263157894734
10165,10018,415.0632911392405
10165,10019,696.0
10165,10020,483.6180904522613
10165,10021,654.431654676259
10165,10022,507.22222222222223
10165,10023,731.5151515151515
10165,10024,810.3529411764706
10165,10025,957.6923076923077
10165,10026,834.0
10165,10027,1050.0
10165,10028,734.1739130434783
10165,10029,921.1764705882352
10165,10030,1182.857142857143
10165,10031,1380.0
10165,10032,1350.0
10165,10033,1245.0
10165,10035,888.0
10165,10036,504.5
10165,10037,973.3333333333334
10165,10038,968.0
10165,10040,1224.0
10165,10044,747.6923076923077
10165,10065,609.568345323741
10165,10069,938.8235294117648
10165,10075,708.8235294117648
10165,10103,1260.0
10165,10111,441.50943396226415
10165,10112,395.7692307692308
10165,10115,1530.0
10165,10119,478.5882352941176
10165,10128,737.2972972972973
10165,10154,403.82022471910113
10165,10165,268.3018867924528
10165,10167,339.6666666666667
10165,10168,352.94117647058823
10165,10170,480.0
10165,10173,296.2
10165,10174,383.1818181818182
10165,10199,535.2222222222222
10165,10278,1073.142857142857
10165,10280,1024.2857142857142
10165,10282,1140.0
10165,10303,1920.0
10165,10304,2940.0
10165,10306,2250.0
10165,10451,930.0
10165,10453,2040.0
10165,10455,1140.0
10165,10462,2460.0
10165,10463,1200.0
10165,10465,1680.0
10165,10468,1740.0
10165,10470,1620.0
10165,10471,1380.0
10165,10472,2430.0
10165,10473,1920.0
10165,10522,2520.0
10165,10606,2220.0
10165,10705,1680.0
10165,11101,900.0
10165,11102,992.7272727272727
10165,11103,1185.0
10165,11104,900.0
10165,11105,1155.0
10165,11106,896.0
10165,11109,756.9230769230769
10165,11201,1158.0
10165,11204,1710.0
10165,11205,1465.7142857142858
10165,11206,1660.0
10165,11208,1740.0
10165,11211,1372.5
10165,11214,1830.0
10165,11215,1689.2307692307693
10165,11217,1320.0
10165,11218,1140.0
10165,11219,1710.0
10165,11220,1780.0
10165,11221,1710.0
10165,11222,1002.8571428571429
10165,11223,2080.0
10165,11224,2310.0
10165,11225,1860.0
10165,11226,1860.0
10165,11230,1640.0
10165,11231,1416.0
10165,11232,1500.0
10165,11233,2880.0
10165,11234,2580.0
10165,11235,1890.0
10165,11237,1680.0
10165,11238,1680.0
10165,11239,2100.0
10165,11355,1140.0
10165,11356,1560.0
10165,11360,1260.0
10165,11361,2040.0
10165,11364,1380.0
10165,11365,1060.0
10165,11367,1620.0
10165,11368,2700.0
10165,11369,1500.0
10165,11370,1920.0
10165,11371,1504.1764705882354
10165,11372,1293.3333333333333
10165,11373,1200.0
10165,11374,1290.0
10165,11375,1176.0
10165,11377,1157.142857142857
10165,11378,810.0
10165,11379,1440.0
10165,11385,1110.0
10165,11415,1330.0
10165,11417,2640.0
10165,11419,1560.0
10165,11430,2226.0
10165,11432,1200.0
10165,11435,1560.0
10165,11436,1950.0
10165,11520,2760.0
10167,6831,2700.0
10167,7024,1140.0
10167,7030,1120.0
10167,7087,1560.0
10167,7114,2328.75
